customerNumber,customerName,contactLastName,contactFirstName,phone,addressLine1,addressLine2,city,state,postalCode,country,salesRepEmployeeNumber,creditLimit,orderNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,orderNumber,productCode,quantityOrdered,priceEach,orderLineNumber
333,"Australian Gift Network, Co",Calaghan,Tony,61-7-3844-6555,"31 Duncan St. West End",NULL,"South Brisbane",Queensland,4101,Australia,1611,51600,10174,"2003-11-06 00:00:00","2003-11-15 00:00:00","2003-11-10 00:00:00",Shipped,NULL,333,10174,S10_1949,34,235.73,4
333,"Australian Gift Network, Co",Calaghan,Tony,61-7-3844-6555,"31 Duncan St. West End",NULL,"South Brisbane",Queensland,4101,Australia,1611,51600,10174,"2003-11-06 00:00:00","2003-11-15 00:00:00","2003-11-10 00:00:00",Shipped,NULL,333,10174,S12_1666,43,158.54,1
333,"Australian Gift Network, Co",Calaghan,Tony,61-7-3844-6555,"31 Duncan St. West End",NULL,"South Brisbane",Queensland,4101,Australia,1611,51600,10174,"2003-11-06 00:00:00","2003-11-15 00:00:00","2003-11-10 00:00:00",Shipped,NULL,333,10174,S18_1097,48,93.34,3
333,"Australian Gift Network, Co",Calaghan,Tony,61-7-3844-6555,"31 Duncan St. West End",NULL,"South Brisbane",Queensland,4101,Australia,1611,51600,10174,"2003-11-06 00:00:00","2003-11-15 00:00:00","2003-11-10 00:00:00",Shipped,NULL,333,10174,S18_2949,46,121.57,5
333,"Australian Gift Network, Co",Calaghan,Tony,61-7-3844-6555,"31 Duncan St. West End",NULL,"South Brisbane",Queensland,4101,Australia,1611,51600,10174,"2003-11-06 00:00:00","2003-11-15 00:00:00","2003-11-10 00:00:00",Shipped,NULL,333,10174,S18_4668,49,44.78,2
333,"Australian Gift Network, Co",Calaghan,Tony,61-7-3844-6555,"31 Duncan St. West End",NULL,"South Brisbane",Queensland,4101,Australia,1611,51600,10374,"2005-02-02 00:00:00","2005-02-09 00:00:00","2005-02-03 00:00:00",Shipped,NULL,333,10374,S10_2016,39,135.59,5
333,"Australian Gift Network, Co",Calaghan,Tony,61-7-3844-6555,"31 Duncan St. West End",NULL,"South Brisbane",Queensland,4101,Australia,1611,51600,10374,"2005-02-02 00:00:00","2005-02-09 00:00:00","2005-02-03 00:00:00",Shipped,NULL,333,10374,S10_4698,22,174.29,1
333,"Australian Gift Network, Co",Calaghan,Tony,61-7-3844-6555,"31 Duncan St. West End",NULL,"South Brisbane",Queensland,4101,Australia,1611,51600,10374,"2005-02-02 00:00:00","2005-02-09 00:00:00","2005-02-03 00:00:00",Shipped,NULL,333,10374,S18_2581,42,69.27,2
333,"Australian Gift Network, Co",Calaghan,Tony,61-7-3844-6555,"31 Duncan St. West End",NULL,"South Brisbane",Queensland,4101,Australia,1611,51600,10374,"2005-02-02 00:00:00","2005-02-09 00:00:00","2005-02-03 00:00:00",Shipped,NULL,333,10374,S18_2625,22,53.3,4
333,"Australian Gift Network, Co",Calaghan,Tony,61-7-3844-6555,"31 Duncan St. West End",NULL,"South Brisbane",Queensland,4101,Australia,1611,51600,10374,"2005-02-02 00:00:00","2005-02-09 00:00:00","2005-02-03 00:00:00",Shipped,NULL,333,10374,S24_1578,38,110.45,6
333,"Australian Gift Network, Co",Calaghan,Tony,61-7-3844-6555,"31 Duncan St. West End",NULL,"South Brisbane",Queensland,4101,Australia,1611,51600,10374,"2005-02-02 00:00:00","2005-02-09 00:00:00","2005-02-03 00:00:00",Shipped,NULL,333,10374,S24_1785,46,94.1,3
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10216,"2004-02-02 00:00:00","2004-02-10 00:00:00","2004-02-04 00:00:00",Shipped,NULL,256,10216,S12_1666,43,133.94,1
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S10_1949,47,216.44,6
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S12_1666,39,164,3
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S18_1097,46,98,5
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S18_1342,37,95.55,13
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S18_1367,37,48.52,12
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S18_2325,24,101.7,17
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S18_2795,20,178.88,14
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S18_2949,46,100.3,7
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S18_2957,24,64.96,9
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S18_3136,26,85.87,8
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S18_3320,38,104.17,11
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S18_4668,34,49.3,4
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S24_1937,23,30.2,16
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S24_2022,44,39.42,15
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S24_4258,33,101.29,10
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S32_3522,36,73.04,2
256,"Auto Associés & Cie.",Tonini,"Daniel ",30.59.8555,"67, avenue de l'Europe",NULL,Versailles,NULL,78000,France,1370,77900,10304,"2004-10-11 00:00:00","2004-10-20 00:00:00","2004-10-17 00:00:00",Shipped,NULL,256,10304,S700_2824,40,105.2,1
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S10_1678,41,114.84,14
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S12_1099,41,182.9,2
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S12_2823,36,132.55,13
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S12_3990,28,92.57,3
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S18_3278,35,78,5
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S18_3482,28,133.76,4
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S18_3782,46,54.09,8
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S18_4721,41,138.38,7
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S24_1578,25,90.16,15
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S24_2360,21,63.72,11
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S24_3371,48,48.98,1
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S24_4620,22,92.16,6
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S32_2206,41,42.24,9
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S32_4485,37,109.19,12
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10211,"2004-01-15 00:00:00","2004-01-25 00:00:00","2004-01-18 00:00:00",Shipped,NULL,406,10211,S50_4713,40,80.55,10
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10252,"2004-05-26 00:00:00","2004-06-04 00:00:00","2004-05-29 00:00:00",Shipped,NULL,406,10252,S18_3278,20,76.39,2
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10252,"2004-05-26 00:00:00","2004-06-04 00:00:00","2004-05-29 00:00:00",Shipped,NULL,406,10252,S18_3482,41,164.63,1
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10252,"2004-05-26 00:00:00","2004-06-04 00:00:00","2004-05-29 00:00:00",Shipped,NULL,406,10252,S18_3782,31,52.84,5
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10252,"2004-05-26 00:00:00","2004-06-04 00:00:00","2004-05-29 00:00:00",Shipped,NULL,406,10252,S18_4721,26,136.9,4
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10252,"2004-05-26 00:00:00","2004-06-04 00:00:00","2004-05-29 00:00:00",Shipped,NULL,406,10252,S24_2360,47,65.8,8
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10252,"2004-05-26 00:00:00","2004-06-04 00:00:00","2004-05-29 00:00:00",Shipped,NULL,406,10252,S24_4620,38,87.31,3
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10252,"2004-05-26 00:00:00","2004-06-04 00:00:00","2004-05-29 00:00:00",Shipped,NULL,406,10252,S32_2206,36,48.28,6
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10252,"2004-05-26 00:00:00","2004-06-04 00:00:00","2004-05-29 00:00:00",Shipped,NULL,406,10252,S32_4485,25,113.28,9
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10252,"2004-05-26 00:00:00","2004-06-04 00:00:00","2004-05-29 00:00:00",Shipped,NULL,406,10252,S50_4713,48,72.41,7
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10402,"2005-04-07 00:00:00","2005-04-14 00:00:00","2005-04-12 00:00:00",Shipped,NULL,406,10402,S10_2016,45,129.64,1
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10402,"2005-04-07 00:00:00","2005-04-14 00:00:00","2005-04-12 00:00:00",Shipped,NULL,406,10402,S18_2625,55,55.72,2
406,"Auto Canal+ Petit",Perrier,Dominique,"(1) 47.55.6555","25, rue Lauriston",NULL,Paris,NULL,75016,France,1337,95000,10402,"2005-04-07 00:00:00","2005-04-14 00:00:00","2005-04-12 00:00:00",Shipped,NULL,406,10402,S24_2000,59,87.6,3
198,"Auto-Moto Classics Inc.",Taylor,Leslie,6175558428,"16780 Pompton St.",NULL,Brickhaven,MA,58339,USA,1216,23000,10130,"2003-06-16 00:00:00","2003-06-24 00:00:00","2003-06-21 00:00:00",Shipped,NULL,198,10130,S18_3029,40,96.34,2
198,"Auto-Moto Classics Inc.",Taylor,Leslie,6175558428,"16780 Pompton St.",NULL,Brickhaven,MA,58339,USA,1216,23000,10130,"2003-06-16 00:00:00","2003-06-24 00:00:00","2003-06-21 00:00:00",Shipped,NULL,198,10130,S18_3856,33,103.75,1
198,"Auto-Moto Classics Inc.",Taylor,Leslie,6175558428,"16780 Pompton St.",NULL,Brickhaven,MA,58339,USA,1216,23000,10290,"2004-09-07 00:00:00","2004-09-15 00:00:00","2004-09-13 00:00:00",Shipped,NULL,198,10290,S18_3320,26,96.23,2
198,"Auto-Moto Classics Inc.",Taylor,Leslie,6175558428,"16780 Pompton St.",NULL,Brickhaven,MA,58339,USA,1216,23000,10290,"2004-09-07 00:00:00","2004-09-15 00:00:00","2004-09-13 00:00:00",Shipped,NULL,198,10290,S24_4258,45,114.92,1
198,"Auto-Moto Classics Inc.",Taylor,Leslie,6175558428,"16780 Pompton St.",NULL,Brickhaven,MA,58339,USA,1216,23000,10352,"2004-12-03 00:00:00","2004-12-12 00:00:00","2004-12-09 00:00:00",Shipped,NULL,198,10352,S700_2047,23,102.29,3
198,"Auto-Moto Classics Inc.",Taylor,Leslie,6175558428,"16780 Pompton St.",NULL,Brickhaven,MA,58339,USA,1216,23000,10352,"2004-12-03 00:00:00","2004-12-12 00:00:00","2004-12-09 00:00:00",Shipped,NULL,198,10352,S700_2466,49,100.72,2
198,"Auto-Moto Classics Inc.",Taylor,Leslie,6175558428,"16780 Pompton St.",NULL,Brickhaven,MA,58339,USA,1216,23000,10352,"2004-12-03 00:00:00","2004-12-12 00:00:00","2004-12-09 00:00:00",Shipped,NULL,198,10352,S700_4002,22,75.51,1
198,"Auto-Moto Classics Inc.",Taylor,Leslie,6175558428,"16780 Pompton St.",NULL,Brickhaven,MA,58339,USA,1216,23000,10352,"2004-12-03 00:00:00","2004-12-12 00:00:00","2004-12-09 00:00:00",Shipped,NULL,198,10352,S72_1253,49,52.64,4
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S18_1589,37,146.84,16
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S18_1749,42,144.5,7
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S18_2248,32,50.25,6
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S18_2325,33,116.96,4
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S18_2795,31,163.69,1
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S18_4409,28,89.27,8
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S18_4933,42,61.29,9
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S24_1046,36,85.25,13
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S24_1628,29,59.37,15
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S24_1937,20,35.51,3
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S24_2022,39,44.35,2
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S24_2766,43,78.15,11
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S24_2887,46,129.18,10
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S24_3191,27,73.62,12
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S24_3432,37,100.66,14
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10110,"2003-03-18 00:00:00","2003-03-24 00:00:00","2003-03-20 00:00:00",Shipped,NULL,187,10110,S24_3969,48,34.47,5
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S12_1108,31,211.96,13
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S12_3148,34,146.55,14
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S12_3891,20,181.67,12
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S18_3140,32,117.47,9
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S18_3259,40,91.76,11
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S18_4027,23,156.55,16
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S18_4522,39,90.4,8
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S24_2011,29,110.6,7
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S24_3151,31,84.08,2
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S32_3207,46,50.33,17
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S50_1514,34,60.34,15
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S700_1138,50,54,3
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S700_1938,38,91.81,10
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S700_2610,43,75.17,1
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S700_3505,32,90.15,4
187,"AV Stores, Co.",Ashworth,Victoria,"(171) 555-1555","Fauntleroy Circus",NULL,Manchester,NULL,"EC2 5NT",UK,1501,136800,10306,"2004-10-14 00:00:00","2004-10-21 00:00:00","2004-10-17 00:00:00",Shipped,NULL,187,10306,S700_3962,30,117.19,5
